company_page,company_name
https://www.dairynews.ru/company/zao-agrofirma-angara/,"Ангара агрофирма, ЗАО"
https://www.dairynews.ru/company/kolosok-ooo/,"Колосок, ООО"
https://www.dairynews.ru/company/petrovskiy-agrokompleks-ooo/,"Петровский Агрокомплекс, ООО"
https://www.dairynews.ru/company/imeni-lenina-spk-nij-novg/,"Имени Ленина, СПК"
https://www.dairynews.ru/company/orelagroinvest-ooo/,"ОрелАгроИнвест, ООО"
https://www.dairynews.ru/company/zurinskiy-agrokompleks-ooo/,"Зуринский Агрокомплекс, ООО"
https://www.dairynews.ru/company/borovskaya-ptitsefabrika-pao/,"Боровская птицефабрика, ПАО"
https://www.dairynews.ru/company/szhk-ooo/,"СЖК, ООО"
https://www.dairynews.ru/company/mir-spk-kost/,"Мир, СПК  (Костромская обл)"
https://www.dairynews.ru/company/buranovskoe-ooo/,"Бурановское, ООО"
https://www.dairynews.ru/company/nuris-ooo/,"Нурис, ООО"
https://www.dairynews.ru/company/grigorevskoe-fgup/,"Григорьевское, ФГУП"
https://www.dairynews.ru/company/okunevskoe-moloko-ooo/,"Окуневское молоко, ООО"
https://www.dairynews.ru/company/truzhenik-skhp-ooo/,"Труженик, СХП ООО"
https://www.dairynews.ru/company/im-tukaya-ooo/,"Им. Тукая, ООО"
https://www.dairynews.ru/company/kkh-kuendat-ooo/,"КХ Куендат, ООО"
https://www.dairynews.ru/company/rusagro-moloko-ooo/,"Русагро-Молоко, ООО"
https://www.dairynews.ru/company/rassvet-ooo-sp/,"Рассвет, ООО СП"
https://www.dairynews.ru/company/krasnyy-rog-spk/,"Красный рог, СПК"
https://www.dairynews.ru/company/agrofirma-partizan-zaor/,"Агрофирма Партизан, ЗАО"
https://www.dairynews.ru/company/agrokompleks-labinskiy-ooo-/,"Агрокомплекс Лабинский, ООО "
https://www.dairynews.ru/company/shturm-skhpk/,"Штурм, СХПК"
https://www.dairynews.ru/company/dubrovinskiy-ooo/,"Дубровинский, ООО"
https://www.dairynews.ru/company/vasyurinskiy-mpk-ooo/,"Васюринский МПК, ООО"
https://www.dairynews.ru/company/zashchitnoe-ooo/,"Защитное, ООО"
https://www.dairynews.ru/company/lekminskiy-spk-skha/,"Лекминский, СПК СХА"
https://www.dairynews.ru/company/seminskiy-spk/,"Семинский, СПК"
https://www.dairynews.ru/company/vpered-ooo-vlad/,"Вперед, ООО (Владимирская область)"
https://www.dairynews.ru/company/raduzhnoe-ooo/,"Радужное, ООО"
https://www.dairynews.ru/company/spk-kolkhoz-im-kalinina/,СПК (колхоз) им.Калинина
https://www.dairynews.ru/company/krasnenskoe-zao/,"Красненское, ЗАО"
https://www.dairynews.ru/company/vaskovo-oao/,"Васьково, ОАО"
https://www.dairynews.ru/company/sukhinichskiy-zhivotnovodcheskiy-kompleks-ooo/,"Сухиничский  животноводческий  комплекс, ООО"
https://www.dairynews.ru/company/spk-kholmogorskiy-plemzavod/,"Холмогорский племзавод, СПК"
https://www.dairynews.ru/company/kolkhoz-imeni-kuybysheva/,Колхоз имени Куйбышева
https://www.dairynews.ru/company/kolkhoz-imeni-dimitrova-/,Колхоз имени Димитрова 
https://www.dairynews.ru/company/novyy-put-zao/,"Новый путь, ЗАО"
https://www.dairynews.ru/company/sovkhoz-bredinskiy-ooo/,"Совхоз Брединский, ООО"
https://www.dairynews.ru/company/dubrovo-agro-ooo/,"Дуброво-Агро, ООО"
https://www.dairynews.ru/company/kolkhoz-krasavskiy-spk/,"Колхоз Красавский, СПК"
https://www.dairynews.ru/company/malakhovo-spk-ooo/,"Малахово СПК, ООО"
https://www.dairynews.ru/company/spk-kolkhoz-put-k-kommunizmu/,"Путь к коммунизму, СПК"
https://www.dairynews.ru/company/semyanskoe-ao/,"Семьянское, АО"
https://www.dairynews.ru/company/leningradskoe-ao/,"Ленинградское, АО"
https://www.dairynews.ru/company/marinskoe-oao/,"Марьинское, ОАО"
https://www.dairynews.ru/company/agromoloko-ooo/,"Агромолоко, ООО"
https://www.dairynews.ru/company/im-s-m-kirova-kolkhoz/,"им.С.М.Кирова, Колхоз"
https://www.dairynews.ru/company/paninskoe-spk/,"Панинское, СПК"
https://www.dairynews.ru/company/moskovskiy-konnyy-zavod-1-oao/,"Московский конный завод №1, ОАО"
https://www.dairynews.ru/company/privole-ooo/,"Приволье, ООО"
https://www.dairynews.ru/company/zarya-spk-kolkhoz-nij-nov/,"Заря, СПК (колхоз)"
https://www.dairynews.ru/company/peredolskoe-ooo/,"Передольское, ООО"
https://www.dairynews.ru/company/druzhba-spk-smolenskaya-oblast/,"Дружба, СПК"
https://www.dairynews.ru/company/voskhod-oo/,"Восход, ООО"
https://www.dairynews.ru/company/rakovskoe-ooo/,"Раковское, ООО"
https://www.dairynews.ru/company/imeni-lenina-zao-sadovoe/,"Имени Ленина,  ЗАО"
https://www.dairynews.ru/company/dyatkovo-gmz-ooo/,"Дятьково-ГМЗ, ООО"
https://www.dairynews.ru/company/kirovskaya-los-fgup/,"Кировская ЛОС, ФГУП"
https://www.dairynews.ru/company/progress-zao/,"Прогресс, ЗАО"
https://www.dairynews.ru/company/plemzavod-sergievskiy-ppo-oao/,"Племзавод Сергиевский, ППО ОАО"
https://www.dairynews.ru/company/pamyat-ilicha-spk-/,"ПАМЯТЬ ИЛЬИЧА, СПК "
https://www.dairynews.ru/company/kolkhoz-krasnyy-oktyabr-spk/,"Красный Октябрь колхоз , СПК"
https://www.dairynews.ru/company/gerino-zao/,"Герино, ЗАО"
https://www.dairynews.ru/company/bydanovo-spk/,"Быданово, СПК"
https://www.dairynews.ru/company/lebyazhe-chepiginskoe-zao/,"Лебяжье-Чепигинское, ЗАО"
https://www.dairynews.ru/company/uchastie-ooo-kkh/,"Участие, ООО КХ"
https://www.dairynews.ru/company/kondrat-aleksandr-stepanovich-ip/,"Кондрат Александр Степанович, ИП"
https://www.dairynews.ru/company/selkhoznik-timiryazevskiy-ooo/,"Сельхозник Тимирязевский, ООО"
https://www.dairynews.ru/company/agros/,"АгрОС, ООО"
https://www.dairynews.ru/company/imeni-lenina-spk/,"Имени Ленина, СПК"
https://www.dairynews.ru/company/agrofirma-dolzhanskaya-ooo-/,"Должанская, ООО Агрофирма"
https://www.dairynews.ru/company/agrofirma-burakovskaya-ooo-/,"АГРОФИРМА БУРАКОВСКАЯ, ООО "
https://www.dairynews.ru/company/krasnyy-mayak-spk-raz/,"Красный маяк, СПК"
https://www.dairynews.ru/company/yuzhnoe-oao-gilino/,"Южное, ОАО"
https://www.dairynews.ru/company/molochnoe-ooo/,"Молочное, ООО"
https://www.dairynews.ru/company/rus-moloko-ooo/,"Русь-молоко, ООО"
https://www.dairynews.ru/company/mft-yakimetskoe-oka-agro/,МФТ Якимецкое (ОКА Агро)
https://www.dairynews.ru/company/stavropolagrosoyuz-sp-sspk/,"Ставропольагросоюз, СП ССПК"
https://www.dairynews.ru/company/kolos-skhp-ao/,"Колос, СХП АО"
https://www.dairynews.ru/company/metallist-ooo/,"Металлист, ООО"
https://www.dairynews.ru/company/rodina-opkh-filial-fgup-kalozhitsy/,"Родина, ОПХ, филиал ФГУП Каложицы"
https://www.dairynews.ru/company/iskra-skhpk/,"Искра, СХПК"
https://www.dairynews.ru/company/agrofirma-mtsenskaya-oao/,"Мценская Агрофирма, ОАО"
https://www.dairynews.ru/company/plemsovkhoz-lindovskiy-ooo/,"Племсовхоз ""Линдовский"", ООО"
https://www.dairynews.ru/company/rassvet-ooo-rgava/,"Рассвет, ООО"
https://www.dairynews.ru/company/bryukhovetskoe-ooo-upkh/,"Брюховецкое, ООО УПХ"
https://www.dairynews.ru/company/dolzhenko-n-m-kfkh/,"Долженко Н.М., КФХ"
https://www.dairynews.ru/company/luch-oao-shekalovka/,"Луч, ОАО"
https://www.dairynews.ru/company/imeni-kirova-psk/,"Имени Кирова, ПСК"
https://www.dairynews.ru/company/smolenskoe-ooo/,"Смоленское, ООО"
https://www.dairynews.ru/company/reshma-ooo-skhk/,"Решма, ООО СХК"
https://www.dairynews.ru/company/agrokompleks-im-v-m-zaytseva-oao/,"Агрокомплекс им. В. М. Зайцева, ОАО"
https://www.dairynews.ru/company/bolshevik-ooo/,"Большевик, ООО"
https://www.dairynews.ru/company/karkinitskiy-spk-kolkhoz/,"Каркинитский, СПК (колхоз)"
https://www.dairynews.ru/company/im-aleksashina-ooo/,"Им. Алексашина, ООО"
https://www.dairynews.ru/company/17-myud-ooo-pz/,"17 МЮД, ООО ПЗ"
https://www.dairynews.ru/company/udarnik-ao/,"Ударник, ОАО"
https://www.dairynews.ru/company/mana-ooo/,"Мана, ООО"
https://www.dairynews.ru/company/kriushinskiy-spk/,"Криушинский, СПК"
https://www.dairynews.ru/company/skala-zao/,"Скала, ЗАО"
https://www.dairynews.ru/company/novyy-put-skhpk/,"Новый путь, СХПК"
https://www.dairynews.ru/company/rechitsa-ooo/,"Речица, ООО"
https://www.dairynews.ru/company/niva-oao-gotaput/,"Нива, ОАО"
https://www.dairynews.ru/company/imeni-kalinina-spk-kolkhoz/,"Имени Калинина, СПК (колхоз)"
https://www.dairynews.ru/company/matveevskoe-zao/,"Матвеевское, ЗАО"
https://www.dairynews.ru/company/tukay-ooo/,"Тукай, ООО"
https://www.dairynews.ru/company/kurchumskoe-ooo/,"Курчумское, ООО"
https://www.dairynews.ru/company/sovkhoz-druzhnyy-ooo/,"Совхоз Дружный, ООО"
https://www.dairynews.ru/company/dimitrovskiy-spk/,"Димитровский, СПК"
https://www.dairynews.ru/company/agrokompleks-niva-zao/,"Агрокомплекс ""Нива"", ЗАО"
https://www.dairynews.ru/company/sibirskaya-niva-ao/,"Сибирская Нива, АО"
https://www.dairynews.ru/company/agrofirma-plemzavod-zarya-ooo/,"Племзавод Заря Агрофирма, ООО"
https://www.dairynews.ru/company/andoga-kolkhoz-spk/,"Андога колхоз, СПК"
https://www.dairynews.ru/company/yakovlevskoe-spk/,"Яковлевское, СПК"
https://www.dairynews.ru/company/pikaev-ooo/,"Пикаев, ООО"
https://www.dairynews.ru/company/kutuzova-ooo/,"Кутузова, ООО"
https://www.dairynews.ru/company/novomedyanskoe-ooo/,"Новомедянское, ООО"
https://www.dairynews.ru/company/gigant-ooo/,"Гигант, ООО"
https://www.dairynews.ru/company/lestekhstroy-ooo/,"Лестехстрой, ООО"
https://www.dairynews.ru/company/mtf-kashirinskoe-oka-agro/,МТФ Каширинское (ОКА Агро)
https://www.dairynews.ru/company/zarya-mira-spk/,"Заря мира, СПК"
https://www.dairynews.ru/company/karpovskiy-spk/,"Карповский, СПК"
https://www.dairynews.ru/company/komintern-skhpk/,"Коминтерн, СХПК"
https://www.dairynews.ru/company/zernosovkhoz-kushchevskiy-pao/,"Кущевский зерносовхоз, ПАО"
https://www.dairynews.ru/company/ababkovskoe-zao/,"Абабковское, ЗАО"
https://www.dairynews.ru/company/im-uritskogo-spk/,"Имени Урицкого, СПК"
https://www.dairynews.ru/company/anikev-a-a-kkh/,Аникьев А.А. КХ
https://www.dairynews.ru/company/krasnaya-gorka-ooo-penz/,"Красная горка, ООО"
https://www.dairynews.ru/company/50-let-oktyabrya-kkh/,"50 лет Октября, КХ"
https://www.dairynews.ru/company/agrofirma-akpars-ooo/,"Агрофирма Акпарс,  ООО"
https://www.dairynews.ru/company/rossiya-skh-plemkolkhoz/,"Россия, СХ племколхоз"
https://www.dairynews.ru/company/yakovlevskoe-spk-pechet/,"Яковлевское, СПК"
https://www.dairynews.ru/company/zhupikov-ooo-af-agrofirma/,"Жупиков, ООО АФ (агрофирма)"
https://www.dairynews.ru/company/luch-ooo-mamonovka/,"Луч, ООО (Молвест)"
https://www.dairynews.ru/company/agrotekh-garant-rostoshinskiy-ooo/,"Агротех-Гарант Ростошинский, ООО"
https://www.dairynews.ru/company/kuzhel-ooo/,"Кужель, ООО"
https://www.dairynews.ru/company/sovkhoz-vedlozerskiy-oao/,"Ведлозерский совхоз, ОАО"
https://www.dairynews.ru/company/kuban-zao/,"Кубань, ЗАО"
https://www.dairynews.ru/company/orshanskiy-selkhozprom-ooo/,"Оршанский сельхозпром, ООО"
https://www.dairynews.ru/company/peredovik-skha/,"Передовик, СХА"
https://www.dairynews.ru/company/kalabriya-ooo/,"Калабрия, ООО"
https://www.dairynews.ru/company/komsomolets-ao/,"Комсомолец, АО"
https://www.dairynews.ru/company/rassvet-zao-o/,"Рассвет, ЗАО"
https://www.dairynews.ru/company/dnepr-ooo/,"Днепр, ООО"
https://www.dairynews.ru/company/psynadakha-skhp-ooo/,"Псынадаха СХП, ООО"
https://www.dairynews.ru/company/elinar-ao/,"Элинар, АО"
https://www.dairynews.ru/company/oao-altay-/,"Алтай, ОАО"
https://www.dairynews.ru/company/put-lenina-ooo/,"Путь Ленина, ООО"
https://www.dairynews.ru/company/yuzhnoe-oao/,"Южное, ООО"
https://www.dairynews.ru/company/krasnaya-bashkiriya-spk/,"Красная Башкирия, СПК"
https://www.dairynews.ru/company/agrotekh-garant-nashchekino-ooo/,"Агротех-Гарант Нащекино, ООО"
https://www.dairynews.ru/company/privolnoe-ooo/,"Привольное, ООО"
https://www.dairynews.ru/company/khozyayskiy-dvor-ooo/,"Хозяйский Двор, ООО"
https://www.dairynews.ru/company/lebyazhe-megaferma/,"Лебяжье, мегаферма"
https://www.dairynews.ru/company/samorodok-oao-/,"САМОРОДОК, ОАО "
https://www.dairynews.ru/company/spk-amp-quot-gord-oktyabr-amp-quot/,"Горд Октябрь, СХПК"
https://www.dairynews.ru/company/zubtsovskiy-spk-/,"Зубцовский, СПК "
https://www.dairynews.ru/company/kolkhoz-lenina-spk/,"Колхоз Ленина, СПК"
https://www.dairynews.ru/company/skhp-im-lukyanenko-p-p-ooo/,"СХП им. Лукьяненко П.П., ООО"
https://www.dairynews.ru/company/rus-oao-karvaevo/,"Русь, ОАО"
https://www.dairynews.ru/company/tekhnik-ooo/,"Техник, ООО"
https://www.dairynews.ru/company/rial-agro-ooo/,"РИАЛ-Агро,  ООО"
https://www.dairynews.ru/company/amosovskiy-spk/,"Амосовский, СПК"
https://www.dairynews.ru/company/uchkhoz-ramzay-pgskha-ao/,"Учхоз Рамзай, ПГСХА АО"
https://www.dairynews.ru/company/kolkhoz-imeni-arseniya/,"Колхоз имени Арсения, СПК"
https://www.dairynews.ru/company/sp-voskhod-ooo/,"Восход СП, ООО"
https://www.dairynews.ru/company/agrotekh-garant-slavyanskiy-ooo/,"Агротех-Гарант Славянский, ООО"
https://www.dairynews.ru/company/prigorodnyy-ooo/,"Пригородный, ООО"
https://www.dairynews.ru/company/master-praym-berezka-akh-ooo/,"Мастер-Прайм Березка АХ, ООО"
https://www.dairynews.ru/company/suvorovskoe-ooo/,"Суворовское, ООО"
https://www.dairynews.ru/company/orion-ooo/,"Орион, ООО"
https://www.dairynews.ru/company/kommunar-ooo/,"Коммунар, ООО"
https://www.dairynews.ru/company/niva-ooop/,"Нива, ООО"
https://www.dairynews.ru/company/vyshegor-spk/,"Вышегор, СПК"
https://www.dairynews.ru/company/zolotaya-niva-ooot/,"Золотая Нива, ООО"
https://www.dairynews.ru/company/selkhozkooperativ-yamovskiy/,"Ямовский, ООО"
https://www.dairynews.ru/company/iskra-ooo-tv/,"Искра, ООО"
https://www.dairynews.ru/company/agrofirma-kolybelskoe-ooo/,"Агрофирма Колыбельское, ООО"
https://www.dairynews.ru/company/bereg-ooo-doksha/,"Берег, ООО"
https://www.dairynews.ru/company/bereg-ooo/,"Берег, ООО"
https://www.dairynews.ru/company/lozovoe-ooo/,"Лозовое, ООО"
